0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.09,0.57,0.0,0.67,0.63,0.37,0.0,0.0,0.2,0.85,0.02,0.67,0.0,0.0,0.0,0.0,0.48,0.48,0.46,0.65,0.24,0.85,0.46,0.48,0.0,0.0,0.0,0.0,0.59,0.43,1.0
0.0,0.0,0.39,0.52,0.63,0.37,0.0,0.0,0.0,0.0,0.43,0.48,0.0,0.0,0.0,0.0,0.54,0.54,0.46,0.67,0.0,0.0,0.46,0.48,0.0,0.0,0.0,0.0,0.59,0.46,1.0
0.09,0.54,0.04,0.65,0.63,0.35,0.15,0.83,0.24,0.85,0.63,0.39,0.0,0.0,0.0,0.0,0.48,0.48,0.46,0.65,0.0,0.0,0.46,0.48,0.0,0.0,0.0,0.0,0.59,0.46,1.0
0.0,0.0,0.41,0.52,0.63,0.37,0.0,0.0,0.22,0.83,0.65,0.39,0.0,0.0,0.0,0.0,0.48,0.48,0.46,0.65,0.24,0.83,0.46,0.48,0.0,0.0,0.0,0.0,0.59,0.46,1.0
0.11,0.52,0.07,0.63,0.07,0.67,0.15,0.78,0.24,0.83,0.09,0.61,0.0,0.0,0.11,0.61,0.15,0.8,0.2,0.87,0.0,0.0,0.17,0.78,0.22,0.91,0.26,0.98,0.11,0.72,1.0
0.13,0.52,0.07,0.63,0.63,0.37,0.15,0.76,0.24,0.83,0.43,0.48,0.0,0.0,0.24,0.83,0.15,0.89,0.0,0.0,0.0,0.0,0.46,0.48,0.0,0.0,0.0,0.0,0.59,0.46,1.0
0.11,0.5,0.11,0.61,0.11,0.63,0.15,0.76,0.24,0.8,0.13,0.61,0.13,0.54,0.24,0.83,0.17,0.78,0.24,0.85,0.2,0.93,0.2,0.76,0.26,0.83,0.22,0.93,0.15,0.7,1.0
0.13,0.5,0.11,0.59,0.13,0.61,0.17,0.76,0.24,0.8,0.11,0.61,0.11,0.67,0.24,0.83,0.17,0.76,0.26,0.85,0.22,0.93,0.17,0.76,0.26,0.83,0.22,0.91,0.15,0.67,1.0
0.15,0.48,0.11,0.59,0.63,0.37,0.0,0.0,0.0,0.0,0.65,0.39,0.0,0.0,0.0,0.0,0.17,0.74,0.46,0.65,0.22,0.91,0.46,0.48,0.0,0.0,0.26,0.83,0.59,0.46,1.0
0.15,0.48,0.13,0.57,0.63,0.37,0.0,0.0,0.0,0.0,0.46,0.48,0.0,0.0,0.0,0.0,0.2,0.72,0.26,0.8,0.24,0.91,0.67,0.39,0.0,0.0,0.0,0.0,0.59,0.46,1.0
