0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.65,0.48,0.41,0.39,0.46,0.35,0.98,0.46,0.96,0.5,0.39,0.41,0.37,0.43,0.96,0.5,0.57,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.65,0.5,0.57,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.37,0.39,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.39,0.46,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.5,0.41,1.0
0.65,0.48,0.41,0.39,0.46,0.35,0.0,0.0,0.96,0.48,0.39,0.41,0.37,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.37,0.39,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.39,0.46,0.0,0.0,0.57,0.41,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.5,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.61,0.43,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.57,0.41,0.0,0.0,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.5,0.41,1.0
0.65,0.48,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.37,0.43,0.0,0.0,0.57,0.41,0.0,0.0,0.0,0.0,0.52,0.41,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.35,0.43,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.39,0.46,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.48,0.41,1.0
0.35,0.41,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.41,0.46,0.0,0.0,0.63,0.48,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.48,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.63,0.48,0.0,0.0,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.57,0.41,0.0,0.0,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.57,0.41,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.54,0.41,1.0
0.37,0.39,0.41,0.39,0.46,0.35,0.5,0.41,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.61,0.43,0.0,0.0,0.0,0.0,0.5,0.41,1.0
0.65,0.48,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.39,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.48,0.41,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.43,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.48,0.41,0.0,0.0,0.39,0.41,0.39,0.46,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.43,0.41,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.37,0.46,0.0,0.0,0.48,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.41,1.0
0.89,0.33,0.89,0.43,0.89,0.43,0.87,0.52,0.91,0.33,0.89,0.46,0.87,0.59,0.83,0.63,0.85,0.59,0.85,0.67,0.85,0.76,0.87,0.59,0.83,0.67,0.76,0.72,0.87,0.52,1.0
0.89,0.33,0.89,0.41,0.87,0.43,0.87,0.54,0.83,0.61,0.89,0.46,0.87,0.59,0.8,0.65,0.85,0.61,0.83,0.67,0.85,0.76,0.85,0.61,0.85,0.7,0.76,0.72,0.87,0.52,1.0
0.87,0.33,0.87,0.41,0.87,0.43,0.87,0.52,0.83,0.28,0.89,0.46,0.87,0.59,0.8,0.65,0.83,0.59,0.8,0.65,0.76,0.72,0.85,0.59,0.83,0.7,0.85,0.76,0.87,0.52,1.0
0.87,0.3,0.87,0.41,0.87,0.43,0.85,0.52,0.87,0.33,0.87,0.46,0.85,0.59,0.8,0.65,0.83,0.59,0.83,0.67,0.85,0.76,0.85,0.59,0.78,0.67,0.76,0.72,0.85,0.52,1.0
0.87,0.3,0.87,0.41,0.85,0.43,0.83,0.52,0.85,0.3,0.87,0.46,0.85,0.57,0.8,0.65,0.83,0.59,0.8,0.67,0.76,0.72,0.83,0.61,0.8,0.67,0.76,0.72,0.85,0.52,1.0
0.85,0.3,0.85,0.39,0.83,0.41,0.85,0.33,0.85,0.28,0.87,0.46,0.85,0.57,0.8,0.65,0.8,0.57,0.78,0.65,0.76,0.72,0.83,0.57,0.78,0.65,0.76,0.72,0.83,0.5,1.0
0.0,0.0,0.41,0.39,0.46,0.35,0.0,0.0,0.0,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.41,1.0
0.83,0.3,0.85,0.39,0.83,0.41,0.8,0.48,0.83,0.28,0.85,0.43,0.83,0.54,0.8,0.63,0.8,0.57,0.76,0.65,0.76,0.72,0.83,0.57,0.78,0.65,0.76,0.74,0.83,0.5,1.0
0.83,0.3,0.83,0.39,0.83,0.39,0.83,0.48,0.83,0.28,0.85,0.43,0.83,0.52,0.8,0.59,0.8,0.54,0.76,0.65,0.76,0.72,0.8,0.57,0.78,0.65,0.78,0.74,0.83,0.48,1.0
0.8,0.3,0.83,0.39,0.8,0.41,0.78,0.46,0.76,0.5,0.85,0.43,0.8,0.54,0.78,0.63,0.78,0.54,0.76,0.65,0.76,0.72,0.8,0.54,0.78,0.65,0.78,0.74,0.8,0.48,1.0
0.8,0.3,0.83,0.39,0.8,0.39,0.8,0.33,0.76,0.5,0.83,0.43,0.8,0.57,0.78,0.63,0.74,0.54,0.74,0.67,0.76,0.74,0.76,0.59,0.76,0.67,0.76,0.74,0.78,0.5,1.0
0.78,0.3,0.8,0.37,0.8,0.39,0.78,0.46,0.76,0.5,0.83,0.41,0.78,0.46,0.78,0.63,0.78,0.54,0.74,0.63,0.74,0.74,0.78,0.54,0.74,0.65,0.74,0.74,0.8,0.48,1.0
0.78,0.3,0.8,0.39,0.8,0.39,0.78,0.46,0.74,0.5,0.8,0.41,0.8,0.54,0.76,0.63,0.76,0.57,0.74,0.65,0.72,0.74,0.78,0.57,0.74,0.65,0.74,0.74,0.78,0.48,1.0
0.78,0.28,0.78,0.37,0.8,0.39,0.78,0.46,0.74,0.5,0.8,0.41,0.78,0.54,0.76,0.63,0.76,0.57,0.74,0.63,0.76,0.74,0.78,0.57,0.74,0.65,0.72,0.74,0.78,0.48,1.0
0.76,0.3,0.78,0.39,0.78,0.39,0.76,0.33,0.74,0.5,0.78,0.41,0.78,0.52,0.74,0.5,0.76,0.57,0.76,0.63,0.76,0.72,0.76,0.57,0.72,0.63,0.67,0.72,0.78,0.48,1.0
0.76,0.3,0.78,0.39,0.78,0.41,0.76,0.5,0.72,0.5,0.78,0.41,0.76,0.54,0.74,0.63,0.74,0.61,0.7,0.72,0.0,0.0,0.74,0.61,0.67,0.7,0.65,0.72,0.76,0.52,1.0
